"key","date","to","from","action_team","notes","edge_label","pick_involved","rights_involved","teams_involved"
"Dion WaitersFurkan Korkmaz","2015-01-05","Furkan Korkmaz","Dion Waiters","Cavaliers","3-team trade with Knicks, Thunder","In a 3-team trade with the Knicks, Thunder, on 2015-01-05, the Cavaliers acquire first round pick (from Thunder) (protected top 18 in 2015, top 15 in 2016-17, else 2018 second round pick and 2019 second round pick) (2016 #26-Furkan Korkmaz), and relinquish Dion Waiters",TRUE,FALSE,"Cavaliers, Knicks, Thunder"
"Furkan KorkmazLou Amundson","2015-01-05","Furkan Korkmaz","Lou Amundson","Cavaliers","3-team trade with Knicks, Thunder","In a 3-team trade with the Knicks, Thunder, on 2015-01-05, the Cavaliers acquire first round pick (from Thunder) (protected top 18 in 2015, top 15 in 2016-17, else 2018 second round pick and 2019 second round pick) (2016 #26-Furkan Korkmaz), and relinquish Lou Amundson",TRUE,FALSE,"Cavaliers, Knicks, Thunder"
"Alex KirkFurkan Korkmaz","2015-01-05","Furkan Korkmaz","Alex Kirk","Cavaliers","3-team trade with Knicks, Thunder","In a 3-team trade with the Knicks, Thunder, on 2015-01-05, the Cavaliers acquire first round pick (from Thunder) (protected top 18 in 2015, top 15 in 2016-17, else 2018 second round pick and 2019 second round pick) (2016 #26-Furkan Korkmaz), and relinquish Alex Kirk",TRUE,FALSE,"Cavaliers, Knicks, Thunder"
"Elijah Millsapfree agencysigned free agent to a 10-day contract2015-01-05","2015-01-05","Elijah Millsap","free agency","Jazz","signed free agent to a 10-day contract","On 2015-01-05, Elijah Millsap is signed as free agent to a 10-day contract by Jazz",FALSE,FALSE,"Jazz"
"free agencySamuel Dalembertwaived2015-01-05","2015-01-05","free agency","Samuel Dalembert","Knicks","waived","On 2015-01-05, Samuel Dalembert is waived by Knicks",FALSE,FALSE,"Knicks"
"J.R. SmithLance Thomas","2015-01-05","Lance Thomas","J.R. Smith","Knicks","3-team trade with Cavaliers, Thunder","In a 3-team trade with the Cavaliers, Thunder, on 2015-01-05, the Knicks acquire Lance Thomas, and relinquish J.R. Smith",FALSE,FALSE,"Knicks, Cavaliers, Thunder"
"Iman ShumpertLance Thomas","2015-01-05","Lance Thomas","Iman Shumpert","Knicks","3-team trade with Cavaliers, Thunder","In a 3-team trade with the Cavaliers, Thunder, on 2015-01-05, the Knicks acquire Lance Thomas, and relinquish Iman Shumpert",FALSE,FALSE,"Knicks, Cavaliers, Thunder"
"Dion WaitersLance Thomas","2015-01-05","Dion Waiters","Lance Thomas","Thunder","3-team trade with Cavaliers, Knicks","In a 3-team trade with the Cavaliers, Knicks, on 2015-01-05, the Thunder acquire Dion Waiters, and relinquish Lance Thomas",FALSE,FALSE,"Thunder, Cavaliers, Knicks"
"Andre Dawkinsfree agencywaived2015-01-06","2015-01-06","free agency","Andre Dawkins","Heat","waived","On 2015-01-06, Andre Dawkins is waived by Heat",FALSE,FALSE,"Heat"
"Brandon Daviesfree agencywaived2015-01-06","2015-01-06","free agency","Brandon Davies","Nets","waived","On 2015-01-06, Brandon Davies is waived by Nets",FALSE,FALSE,"Nets"
"free agencyPatrick Christopherwaived2015-01-06","2015-01-06","free agency","Patrick Christopher","Jazz","waived","On 2015-01-06, Patrick Christopher is waived by Jazz",FALSE,FALSE,"Jazz"
"A.J. Pricefree agencywaived2015-01-07","2015-01-07","free agency","A.J. Price","Cavaliers","waived","On 2015-01-07, A.J. Price is waived by Cavaliers",FALSE,FALSE,"Cavaliers"
"Furkan KorkmazTimofey Mozgov","2015-01-07","Timofey Mozgov","Furkan Korkmaz","Cavaliers","trade with Nuggets","In a trade with the Nuggets, on 2015-01-07, the Cavaliers acquire Timofey Mozgov, and relinquish first round pick (from Cavaliers, protected top 18 in 2015, top 15 in 2016-17, else 2018 second round pick and 2019 second round pick) (2016 #26-Furkan Korkmaz)",TRUE,FALSE,"Cavaliers, Nuggets"
"Harry GilesTimofey Mozgov","2015-01-07","Timofey Mozgov","Harry Giles","Cavaliers","trade with Nuggets","In a trade with the Nuggets, on 2015-01-07, the Cavaliers acquire Timofey Mozgov, and relinquish first round pick in first draft 2 years after Grizzlies send first round pick to Timberwolves via Rockets (protected #1-5, #15-30 in 2015-16, top 5 in 2017-18, unprotected in 2019) (2017 #20-Harry Giles)",TRUE,FALSE,"Cavaliers, Nuggets"
"Furkan KorkmazSir'Dominic Pointer","2015-01-07","Sir'Dominic Pointer","Furkan Korkmaz","Cavaliers","trade with Nuggets","In a trade with the Nuggets, on 2015-01-07, the Cavaliers acquire 2015 second round pick (less favorable of Blazers, Bulls picks) (#53-Sir'Dominic Pointer), and relinquish first round pick (from Cavaliers, protected top 18 in 2015, top 15 in 2016-17, else 2018 second round pick and 2019 second round pick) (2016 #26-Furkan Korkmaz)",TRUE,FALSE,"Cavaliers, Nuggets"
"Harry GilesSir'Dominic Pointer","2015-01-07","Sir'Dominic Pointer","Harry Giles","Cavaliers","trade with Nuggets","In a trade with the Nuggets, on 2015-01-07, the Cavaliers acquire 2015 second round pick (less favorable of Blazers, Bulls picks) (#53-Sir'Dominic Pointer), and relinquish first round pick in first draft 2 years after Grizzlies send first round pick to Timberwolves via Rockets (protected #1-5, #15-30 in 2015-16, top 5 in 2017-18, unprotected in 2019) (2017 #20-Harry Giles)",TRUE,FALSE,"Cavaliers, Nuggets"
"Elliot Williamsfree agencysigned free agent to a 10-day contract2015-01-07","2015-01-07","Elliot Williams","free agency","Jazz","signed free agent to a 10-day contract","On 2015-01-07, Elliot Williams is signed as free agent to a 10-day contract by Jazz",FALSE,FALSE,"Jazz"
"Alex Kirkfree agencywaived2015-01-07","2015-01-07","free agency","Alex Kirk","Knicks","waived","On 2015-01-07, Alex Kirk is waived by Knicks",FALSE,FALSE,"Knicks"
"free agencyLance Thomaswaived2015-01-07","2015-01-07","free agency","Lance Thomas","Knicks","waived","On 2015-01-07, Lance Thomas is waived by Knicks",FALSE,FALSE,"Knicks"
"free agencyLouis Amundson / Lou Amundsonwaived2015-01-07","2015-01-07","free agency","Louis Amundson / Lou Amundson","Knicks","waived","On 2015-01-07, Louis Amundson / Lou Amundson is waived by Knicks",FALSE,FALSE,"Knicks"
"free agencyLangston Gallowaysigned free agent to a 10-day contract2015-01-07","2015-01-07","Langston Galloway","free agency","Knicks","signed free agent to a 10-day contract","On 2015-01-07, Langston Galloway is signed as free agent to a 10-day contract by Knicks",FALSE,FALSE,"Knicks"
"free agencyJeff Adrienwaived2015-01-07","2015-01-07","free agency","Jeff Adrien","Timberwolves","waived","On 2015-01-07, Jeff Adrien is waived by Timberwolves",FALSE,FALSE,"Timberwolves"
"free agencyGlen Rice Jr.waived2015-01-07","2015-01-07","free agency","Glen Rice Jr.","Wizards","waived","On 2015-01-07, Glen Rice Jr. is waived by Wizards",FALSE,FALSE,"Wizards"
"Jared CunninghamSergei Lishouk / Sergei Lishchuk","2015-01-07","Jared Cunningham","Sergei Lishouk / Sergei Lishchuk","76ers","trade with Clippers","In a trade with the Clippers, on 2015-01-07, the 76ers acquire Jared Cunningham, and relinquish rights to Sergei Lishouk / Sergei Lishchuk",FALSE,TRUE,"76ers, Clippers"
"Cenk AkyolSergei Lishouk / Sergei Lishchuk","2015-01-07","Cenk Akyol","Sergei Lishouk / Sergei Lishchuk","76ers","trade with Clippers","In a trade with the Clippers, on 2015-01-07, the 76ers acquire rights to Cenk Akyol, and relinquish rights to Sergei Lishouk / Sergei Lishchuk",FALSE,TRUE,"76ers, Clippers"
"cashSergei Lishouk / Sergei Lishchuk","2015-01-07","cash","Sergei Lishouk / Sergei Lishchuk","76ers","trade with Clippers","In a trade with the Clippers, on 2015-01-07, the 76ers acquire cash, and relinquish rights to Sergei Lishouk / Sergei Lishchuk",FALSE,TRUE,"76ers, Clippers"
"free agencyJared Cunninghamwaived2015-01-07","2015-01-07","free agency","Jared Cunningham","76ers","waived","On 2015-01-07, Jared Cunningham is waived by 76ers",FALSE,FALSE,"76ers"
"free agencyMiroslav Raduljicasigned free agent to a 10-day contract2015-01-08","2015-01-08","Miroslav Raduljica","free agency","Timberwolves","signed free agent to a 10-day contract","On 2015-01-08, Miroslav Raduljica is signed as free agent to a 10-day contract by Timberwolves",FALSE,FALSE,"Timberwolves"
"free agencyNate Wolterswaived2015-01-09","2015-01-09","free agency","Nate Wolters","Bucks","waived","On 2015-01-09, Nate Wolters is waived by Bucks",FALSE,FALSE,"Bucks"
"free agencyKenyon Martinsigned unrestricted free agent to a 10-day contract2015-01-09","2015-01-09","Kenyon Martin","free agency","Bucks","signed unrestricted free agent to a 10-day contract","On 2015-01-09, Kenyon Martin is signed as unrestricted free agent to a 10-day contract by Bucks",FALSE,FALSE,"Bucks"
"Brandan WrightSemi Ojeleye","2015-01-09","Semi Ojeleye","Brandan Wright","Celtics","trade with Suns","In a trade with the Suns, on 2015-01-09, the Celtics acquire draft pick(s) (first round pick (protected top 12 in 2015-16, else 2016 second round pick and 2017 second round pick)) (2016 #35-Rade Zagorac) (2017 #37-Semi Ojeleye), and relinquish Brandan Wright",TRUE,FALSE,"Celtics, Suns"
"free agencyTony Mitchell (b)waived2015-01-09","2015-01-09","free agency","Tony Mitchell (b)","Suns","waived","On 2015-01-09, Tony Mitchell (b) is waived by Suns",FALSE,FALSE,"Suns"
"free agencyLance Thomassigned free agent to a 10-day contract2015-01-10","2015-01-10","Lance Thomas","free agency","Knicks","signed free agent to a 10-day contract","On 2015-01-10, Lance Thomas is signed as free agent to a 10-day contract by Knicks",FALSE,FALSE,"Knicks"
"free agencyLouis Amundson / Lou Amundsonsigned free agent to a 10-day contract2015-01-10","2015-01-10","Louis Amundson / Lou Amundson","free agency","Knicks","signed free agent to a 10-day contract","On 2015-01-10, Louis Amundson / Lou Amundson is signed as free agent to a 10-day contract by Knicks",FALSE,FALSE,"Knicks"
"Jeff GreenTayshaun Prince","2015-01-12","Tayshaun Prince","Jeff Green","Celtics","3-team trade with Grizzlies, Pelicans","In a 3-team trade with the Grizzlies, Pelicans, on 2015-01-12, the Celtics acquire Tayshaun Prince, and relinquish Jeff Green",FALSE,FALSE,"Celtics, Grizzlies, Pelicans"
"Austin RiversJeff Green","2015-01-12","Austin Rivers","Jeff Green","Celtics","3-team trade with Grizzlies, Pelicans","In a 3-team trade with the Grizzlies, Pelicans, on 2015-01-12, the Celtics acquire Austin Rivers, and relinquish Jeff Green",FALSE,FALSE,"Celtics, Grizzlies, Pelicans"
"Jeff GreenQuincy Pondexter","2015-01-12","Jeff Green","Quincy Pondexter","Grizzlies","3-team trade with Celtics, Pelicans","In a 3-team trade with the Celtics, Pelicans, on 2015-01-12, the Grizzlies acquire Jeff Green, and relinquish Quincy Pondexter",FALSE,FALSE,"Grizzlies, Celtics, Pelicans"
"Branden DawsonJeff Green","2015-01-12","Jeff Green","Branden Dawson","Grizzlies","3-team trade with Celtics, Pelicans","In a 3-team trade with the Celtics, Pelicans, on 2015-01-12, the Grizzlies acquire Jeff Green, and relinquish 2015 second round pick (#56-Branden Dawson)",TRUE,FALSE,"Grizzlies, Celtics, Pelicans"
"Russ SmithTayshaun Prince","2015-01-12","Russ Smith","Tayshaun Prince","Grizzlies","3-team trade with Celtics, Pelicans","In a 3-team trade with the Celtics, Pelicans, on 2015-01-12, the Grizzlies acquire Russ Smith, and relinquish Tayshaun Prince",FALSE,FALSE,"Grizzlies, Celtics, Pelicans"
"Quincy PondexterRuss Smith","2015-01-12","Russ Smith","Quincy Pondexter","Grizzlies","3-team trade with Celtics, Pelicans","In a 3-team trade with the Celtics, Pelicans, on 2015-01-12, the Grizzlies acquire Russ Smith, and relinquish Quincy Pondexter",FALSE,FALSE,"Grizzlies, Celtics, Pelicans"
"Branden DawsonRuss Smith","2015-01-12","Russ Smith","Branden Dawson","Grizzlies","3-team trade with Celtics, Pelicans","In a 3-team trade with the Celtics, Pelicans, on 2015-01-12, the Grizzlies acquire Russ Smith, and relinquish 2015 second round pick (#56-Branden Dawson)",TRUE,FALSE,"Grizzlies, Celtics, Pelicans"
"Tayshaun Princetrade exception","2015-01-12","trade exception","Tayshaun Prince","Grizzlies","3-team trade with Celtics, Pelicans","In a 3-team trade with the Celtics, Pelicans, on 2015-01-12, the Grizzlies acquire trade exception, and relinquish Tayshaun Prince",FALSE,FALSE,"Grizzlies, Celtics, Pelicans"
"Quincy Pondextertrade exception","2015-01-12","trade exception","Quincy Pondexter","Grizzlies","3-team trade with Celtics, Pelicans","In a 3-team trade with the Celtics, Pelicans, on 2015-01-12, the Grizzlies acquire trade exception, and relinquish Quincy Pondexter",FALSE,FALSE,"Grizzlies, Celtics, Pelicans"
"Branden Dawsontrade exception","2015-01-12","trade exception","Branden Dawson","Grizzlies","3-team trade with Celtics, Pelicans","In a 3-team trade with the Celtics, Pelicans, on 2015-01-12, the Grizzlies acquire trade exception, and relinquish 2015 second round pick (#56-Branden Dawson)",TRUE,FALSE,"Grizzlies, Celtics, Pelicans"
"free agencyTyler Johnsonsigned free agent to a 10-day contract2015-01-12","2015-01-12","Tyler Johnson","free agency","Heat","signed free agent to a 10-day contract","On 2015-01-12, Tyler Johnson is signed as free agent to a 10-day contract by Heat",FALSE,FALSE,"Heat"
"Austin RiversQuincy Pondexter","2015-01-12","Quincy Pondexter","Austin Rivers","Pelicans","3-team trade with Celtics, Grizzlies","In a 3-team trade with the Celtics, Grizzlies, on 2015-01-12, the Pelicans acquire Quincy Pondexter, and relinquish Austin Rivers",FALSE,FALSE,"Pelicans, Celtics, Grizzlies"
"Austin RiversBranden Dawson","2015-01-12","Branden Dawson","Austin Rivers","Pelicans","3-team trade with Celtics, Grizzlies","In a 3-team trade with the Celtics, Grizzlies, on 2015-01-12, the Pelicans acquire 2015 second round pick (from Grizzlies) (#56-Branden Dawson), and relinquish Austin Rivers",TRUE,FALSE,"Pelicans, Celtics, Grizzlies"
"Jameer NelsonNate Robinson","2015-01-13","Nate Robinson","Jameer Nelson","Celtics","trade with Nuggets","In a trade with the Nuggets, on 2015-01-13, the Celtics acquire Nate Robinson, and relinquish Jameer Nelson",FALSE,FALSE,"Celtics, Nuggets"
"free agencyNate Wolterssigned free agent to a 10-day contract2015-01-13","2015-01-13","Nate Wolters","free agency","Pelicans","signed free agent to a 10-day contract","On 2015-01-13, Nate Wolters is signed as free agent to a 10-day contract by Pelicans",FALSE,FALSE,"Pelicans"
"free agencyNate Robinsonwaived2015-01-14","2015-01-14","free agency","Nate Robinson","Celtics","waived","On 2015-01-14, Nate Robinson is waived by Celtics",FALSE,FALSE,"Celtics"
"Dahntay Jonesfree agencysigned free agent to a 10-day contract2015-01-14","2015-01-14","Dahntay Jones","free agency","Clippers","signed free agent to a 10-day contract","On 2015-01-14, Dahntay Jones is signed as free agent to a 10-day contract by Clippers",FALSE,FALSE,"Clippers"
"free agencyLarry Drew IIsigned free agent to a 10-day contract2015-01-15","2015-01-15","Larry Drew II","free agency","76ers","signed free agent to a 10-day contract","On 2015-01-15, Larry Drew II is signed as free agent to a 10-day contract by 76ers",FALSE,FALSE,"76ers"
"Austin RiversChris Douglas-Roberts","2015-01-15","Chris Douglas-Roberts","Austin Rivers","Celtics","3-team trade with Clippers, Suns","In a 3-team trade with the Clippers, Suns, on 2015-01-15, the Celtics acquire Chris Douglas-Roberts, and relinquish Austin Rivers",FALSE,FALSE,"Celtics, Clippers, Suns"
"Austin RiversShavlik Randolph","2015-01-15","Shavlik Randolph","Austin Rivers","Celtics","3-team trade with Clippers, Suns","In a 3-team trade with the Clippers, Suns, on 2015-01-15, the Celtics acquire Shavlik Randolph, and relinquish Austin Rivers",FALSE,FALSE,"Celtics, Clippers, Suns"
"Austin RiversJabari Bird","2015-01-15","Jabari Bird","Austin Rivers","Celtics","3-team trade with Clippers, Suns","In a 3-team trade with the Clippers, Suns, on 2015-01-15, the Celtics acquire 2017 second round pick (from Clippers) (#56-Jabari Bird), and relinquish Austin Rivers",TRUE,FALSE,"Celtics, Clippers, Suns"
"Austin RiversReggie Bullock","2015-01-15","Austin Rivers","Reggie Bullock","Clippers","3-team trade with Celtics, Suns","In a 3-team trade with the Celtics, Suns, on 2015-01-15, the Clippers acquire Austin Rivers, and relinquish Reggie Bullock",FALSE,FALSE,"Clippers, Celtics, Suns"
"Reggie BullockShavlik Randolph","2015-01-15","Reggie Bullock","Shavlik Randolph","Suns","3-team trade with Celtics, Clippers","In a 3-team trade with the Celtics, Clippers, on 2015-01-15, the Suns acquire Reggie Bullock, and relinquish Shavlik Randolph",FALSE,FALSE,"Suns, Celtics, Clippers"
"free agencyJordan Farmarwaived2015-01-16","2015-01-16","free agency","Jordan Farmar","Clippers","waived","On 2015-01-16, Jordan Farmar is waived by Clippers",FALSE,FALSE,"Clippers"
"free agencyQuincy Millersigned free agent to a 10-day contract2015-01-17","2015-01-17","Quincy Miller","free agency","Kings","signed free agent to a 10-day contract","On 2015-01-17, Quincy Miller is signed as free agent to a 10-day contract by Kings",FALSE,FALSE,"Kings"
"Austin Dayefree agencywaived2015-01-17","2015-01-17","free agency","Austin Daye","Spurs","waived","On 2015-01-17, Austin Daye is waived by Spurs",FALSE,FALSE,"Spurs"
"Chris Douglas-Robertsfree agencywaived2015-01-18","2015-01-18","free agency","Chris Douglas-Roberts","Celtics","waived","On 2015-01-18, Chris Douglas-Roberts is waived by Celtics",FALSE,FALSE,"Celtics"
"free agencyJaMychal Greensigned free agent to a 10-day contract2015-01-18","2015-01-18","JaMychal Green","free agency","Spurs","signed free agent to a 10-day contract","On 2015-01-18, JaMychal Green is signed as free agent to a 10-day contract by Spurs",FALSE,FALSE,"Spurs"
"free agencyJames Michael McAdoo / James McAdoo (Michael)signed free agent to a 10-day contract2015-01-19","2015-01-19","James Michael McAdoo / James McAdoo (Michael)","free agency","Warriors","signed free agent to a 10-day contract","On 2015-01-19, James Michael McAdoo / James McAdoo (Michael) is signed as free agent to a 10-day contract by Warriors",FALSE,FALSE,"Warriors"
"free agencyTyrus Thomassigned free agent to a 10-day contract2015-01-22","2015-01-22","Tyrus Thomas","free agency","Grizzlies","signed free agent to a 10-day contract","On 2015-01-22, Tyrus Thomas is signed as free agent to a 10-day contract by Grizzlies",FALSE,FALSE,"Grizzlies"
